DB,DB Object ID,DB Object Symbol,Qualifier,GO ID,DB:Reference,Evidence Code,With (or) From,Aspect,DB Object Name,DB Object Synonym,DB Object Type,Taxon,Date,Assigned By,Annotation Extension,Gene Product Form ID
UniProtKB,P0ABZ6,surA,,GO:0043165,PMID:8985185,IMP,,P,,,gene,taxon:83333,20091008,EcoliWiki,,
UniProtKB,P0ABZ6,surA,,GO:0030288,PMID:8985185,IDA,,C,,,gene,taxon:83333,20091008,EcoliWiki,,
UniProtKB,P31554,lptD,,GO:0005515,PMID:16861298,IPI,EcoliWiki:rlpB,F,,,gene,taxon:83333,20100621,EcoliWiki,,
UniProtKB,P31554,lptD,,GO:0043165,PMID:16861298,IGI,EcoliWiki:rlpB,P,,,gene,taxon:83333,20100413,EcoliWiki,,
UniProtKB,P31554,lptD,,GO:0015920,PMID:16861298,IMP,,P,,,gene,taxon:83333,20100413,EcoliWiki,,
UniProtKB,P31554,lptD,,GO:0009279,PMID:12207697,IDA,,C,,,gene,taxon:83333,20150520,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0031118,PMID:10383384,IMP,,P,,,gene,taxon:83333,20081217,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0031119,PMID:10383384,IMP,,P,,,gene,taxon:83333,20081217,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0009451,PMID:10383384,IMP,,P,,,gene,taxon:83333,20081221,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0009982,PMID:10383384,IMP,,F,,,gene,taxon:83333,20081221,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0001522,PMID:10383384,IMP,,P,,,gene,taxon:83333,20081221,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0008033,PMID:10383384,IMP,,P,,,gene,taxon:83333,20081221,EcoliWiki,,
UniProtKB,P0AA37,rluA,,GO:0006364,PMID:10383384,IMP,,P,,,gene,taxon:83333,20081221,EcoliWiki,,
UniProtKB,P08202,araA,,GO:0019568,PMID:13829634,IMP,,P,,,gene,taxon:83333,20081115,EcoliWiki,,
UniProtKB,P08202,araA,,GO:0008733,PMID:13829634,IMP,,F,,,gene,taxon:83333,20081115,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0019568,PMID:13829634,IMP,,P,,,gene,taxon:83333,20081115,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0008741,PMID:13829634,IMP,,F,,,gene,taxon:83333,20081115,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0008741,PMID:5336963,IDA,,F,,,gene,taxon:83333,20090410,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0005737,PMID:5336963,IDA,,C,,,gene,taxon:83333,20090410,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0016773,PMID:5336963,IDA,,F,,,gene,taxon:83333,20090410,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0019572,PMID:5336963,IDA,,P,,,gene,taxon:83333,20090410,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0019568,PMID:5336963,IDA,,P,,,gene,taxon:83333,20090410,EcoliWiki,,
UniProtKB,P08204,araB,,GO:0016052,PMID:5336963,IDA,,P,,,gene,taxon:83333,20090410,EcoliWiki,,
UniProtKB,P0A9E0,araC,,GO:0019568,PMID:13829634,IMP,,P,,,gene,taxon:83333,20081115,EcoliWiki,,
UniProtKB,P31675,setA,,GO:0015767,PMID:10438463,IDA,,P,,,gene,taxon:83333,20081124,EcoliWiki,,
UniProtKB,P31675,setA,,GO:0005351,PMID:10438463,IDA,,F,,,gene,taxon:83333,20081124,EcoliWiki,,
UniProtKB,P31675,setA,,GO:1904659,PMID:10438463,IDA,,P,,,gene,taxon:83333,20081124,EcoliWiki,,
UniProtKB,P31675,setA,,GO:0016020,PMID:10438463,IDA,,C,,,gene,taxon:83333,20081124,EcoliWiki,,
UniProtKB,P30126,leuD,,GO:0009316,PMID:4587614,IMP,,C,,,gene,taxon:83333,20100621,EcoliWiki,,
UniProtKB,P30126,leuD,,GO:0009098,PMID:4570778,IMP,,P,,,gene,taxon:83333,20110705,EcoliWiki,,
UniProtKB,P0A6A6,leuC,,GO:0009098,PMID:4570778,IMP,,P,,,gene,taxon:83333,20110705,EcoliWiki,,
UniProtKB,P30125,leuB,,GO:0003862,PMID:9003442,IDA,,F,,,gene,taxon:83333,20100507,EcoliWiki,,
UniProtKB,P30125,leuB,,GO:0034198,PMID:10220423|PMID:15133107,IMP,,P,,,gene,taxon:83333,20100507,EcoliWiki,,
UniProtKB,P30125,leuB,,GO:0009098,PMID:4570778,IMP,,P,,,gene,taxon:83333,20110705,EcoliWiki,,
UniProtKB,P09151,leuA,,GO:0009098,PMID:4570778,IMP,,P,,,gene,taxon:83333,20110705,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0008955,PMID:6450748,IMP,,F,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0008955,PMID:7030331,IDA,,F,,,gene,taxon:83333,20080709,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0031226,PMID:3881388,IDA,,C,,,gene,taxon:83333,20080709,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0005887,PMID:319999,IDA,,C,,,gene,taxon:83333,20080829,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0005515,PMID:20497333,IPI,EcoliWiki:ftsN,F,,,gene,taxon:83333,20100730,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0032153,PMID:9603865,IDA,,C,,,gene,taxon:83333,20091116,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0051301,PMID:1103132,IMP,,P,,,gene,taxon:83333,20090904,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0008658,PMID:1103132,IDA,,F,,,gene,taxon:83333,20090904,EcoliWiki,,
UniProtKB,P0AD68,ftsI,,GO:0042493,PMID:1103132,IMP,,P,,,gene,taxon:83333,20090904,EcoliWiki,,
UniProtKB,P22188,murE,,GO:0008765,PMID:2269304,IDA,,F,,,gene,taxon:83333,20130718,EcoliWiki,,
UniProtKB,P11880,murF,,GO:0047480,PMID:2186811,IDA,,F,,,gene,taxon:83333,20100621,EcoliWiki,,
UniProtKB,P0A6W3,mraY,,GO:0008963,PMID:1846850,IDA,,F,,,gene,taxon:83333,20080703,EcoliWiki,,
UniProtKB,P14900,murD,,GO:0005737,PMID:1765076,IDA,,C,,,gene,taxon:83333,20091116,EcoliWiki,,
UniProtKB,P0ABG4,ftsW,,GO:0051301,PMID:9006034,IMP,,P,,,gene,taxon:83333,20091116,EcoliWiki,,
UniProtKB,P0ABG4,ftsW,,GO:0008360,PMID:9006034,IMP,,P,,,gene,taxon:83333,20091116,EcoliWiki,,
UniProtKB,P0ABG4,ftsW,,GO:0032153,PMID:9603865,IDA,,C,,,gene,taxon:83333,20091116,EcoliWiki,,
UniProtKB,P0ABG4,ftsW,,GO:0051301,PMID:9603865,IMP,,P,,,gene,taxon:83333,20091116,EcoliWiki,,
UniProtKB,P0ABG4,ftsW,,GO:0005515,PMID:20497333,IPI,EcoliWiki:ftsN,F,,,gene,taxon:83333,20100730,EcoliWiki,,
UniProtKB,P17443,murG,,GO:0050511,PMID:1649817,IDA,,F,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P17443,murG,,GO:0050511,PMID:1649817,IMP,,F,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P17952,murC,,GO:0008763,PMID:7601127,IDA,,F,,,gene,taxon:83333,20080703,EcoliWiki,,
UniProtKB,P17952,murC,,GO:0005515,PMID:17139082,IPI,EcoliWiki:murC,F,,,gene,taxon:83333,20091113,EcoliWiki,,
UniProtKB,P17952,murC,,GO:0000287,PMID:17139082,IDA,,F,,,gene,taxon:83333,20091113,EcoliWiki,,
UniProtKB,P17952,murC,,GO:0005524,PMID:17139082,IDA,,F,,,gene,taxon:83333,20091113,EcoliWiki,,
UniProtKB,P07862,ddlB,,GO:0008716,PMID:8756703,IMP,,F,,,gene,taxon:83333,20100430,EcoliWiki,,
UniProtKB,P07862,ddlB,,GO:0008716,PMID:1993184,IDA,,F,,,gene,taxon:83333,20080703,EcoliWiki,,
UniProtKB,P07862,ddlB,,GO:0008716,PMID:1554356,IDA,,F,,,gene,taxon:83333,20130725,EcoliWiki,,
UniProtKB,P06136,ftsQ,,GO:0051301,PMID:2007547,IMP,,P,,,gene,taxon:83333,20090518,EcoliWiki,,
UniProtKB,P06136,ftsQ,,GO:0000917,PMID:2007547,IMP,,P,,,gene,taxon:83333,20090518,EcoliWiki,,
UniProtKB,P06136,ftsQ,,GO:0005886,PMID:2007547,IMP,,C,,,gene,taxon:83333,20090518,EcoliWiki,,
UniProtKB,P06136,ftsQ,,GO:0016021,PMID:2007547,IDA,,C,,,gene,taxon:83333,20090518,EcoliWiki,,
UniProtKB,P0ABH0,ftsA,,GO:0032153,PMID:8917533,IDA,,C,,,gene,taxon:83333,20090907,EcoliWiki,,
UniProtKB,P0ABH0,ftsA,,GO:0051301,PMID:4583216,IMP,,P,,,gene,taxon:83333,20091009,EcoliWiki,,
UniProtKB,P0ABH0,ftsA,,GO:0051301,PMID:8917533,IMP,,P,,,gene,taxon:83333,20090907,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0003924,PMID:1528267,IDA,,F,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0005737,PMID:1943703,IDA,,C,,,gene,taxon:83333,20100604,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0051258,PMID:8917533,IDA,,P,,,gene,taxon:83333,20100604,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0032153,PMID:9603865,IDA,,C,,,gene,taxon:83333,20130910,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0051301,PMID:2045370,IMP,,P,,,gene,taxon:83333,20100604,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0005525,PMID:1528267,IDA,,F,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0003924,PMID:1528268,IDA,,F,,,gene,taxon:83333,20100604,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0005525,PMID:1528268,IDA,,F,,,gene,taxon:83333,20100604,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0005515,PMID:8752322,IPI,EcoliWiki:sulA,F,,,gene,taxon:83333,20091027,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0005515,PMID:20497333,IPI,EcoliWiki:zapA,F,,,gene,taxon:83333,20100730,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0005515,PMID:20497333,IPI,EcoliWiki:ftsZ,F,,,gene,taxon:83333,20100730,EcoliWiki,,
UniProtKB,P0A9A6,ftsZ,,GO:0051258,PMID:21321206,IDA,,P,,,gene,taxon:83333,20110405,EcoliWiki,,
UniProtKB,P0A725,lpxC,,GO:0009245,PMID:8530464,IMP,,P,,,gene,taxon:83333,20081016,EcoliWiki,,
UniProtKB,P0A725,lpxC,,GO:0019213,PMID:3288280,IDA,,F,,,gene,taxon:83333,20081016,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0005515,PMID:17229438,IPI,EcoliWiki:secA,F,,,gene,taxon:83333,20090616,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0065002,PMID:6279567,IMP,,P,,,gene,taxon:83333,20110816,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0015031,PMID:6279567,IMP,,P,,,gene,taxon:83333,20110816,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0006605,PMID:6279567,IMP,,P,,,gene,taxon:83333,20110816,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0005737,PMID:1837021,IDA,,C,,,gene,taxon:83333,20090625,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0005886,PMID:1837021,IDA,,C,,,gene,taxon:83333,20090625,EcoliWiki,,
UniProtKB,P10408,secA,,GO:0043952,PMID:6279567,IMP,,P,,,gene,taxon:83333,20090625,EcoliWiki,,
UniProtKB,P30011,nadC,,GO:0005737,PMID:8561507,IDA,,C,,,gene,taxon:83333,20090423,EcoliWiki,,
UniProtKB,P30011,nadC,,GO:0004514,PMID:8561507,IDA,,F,,,gene,taxon:83333,20090423,EcoliWiki,,
UniProtKB,P30011,nadC,,GO:0009435,PMID:8561507,IDA,,P,,,gene,taxon:83333,20090423,EcoliWiki,,
UniProtKB,P0AFG8,aceE,,GO:0004738,PMID:327021,IGI,EcoliWiki:aceF|EcoliWiki:lpd,F,,,gene,taxon:83333,20110602,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0005737,PMID:16858726,IDA,,C,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0045254,PMID:3903169,IDA,,C,,,gene,taxon:83333,20091016,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0045254,PMID:327021,IGI,EcoliWiki:acE|EcoliWiki:lpd,C,,,gene,taxon:83333,20110602,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0004742,PMID:12651118,IDA,,F,,,gene,taxon:83333,20091016,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0031405,PMID:12651118,IDA,,F,,,gene,taxon:83333,20091016,EcoliWiki,,
UniProtKB,P06959,aceF,Contributes_to,GO:0004738,PMID:3903169,IDA,,F,,,gene,taxon:83333,20091016,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0006090,PMID:349114,IMP,,P,,,gene,taxon:83333,20091016,EcoliWiki,,
UniProtKB,P06959,aceF,,GO:0006086,PMID:349114,IMP,,P,,,gene,taxon:83333,20091016,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0004148,PMID:3066354,IDA,,F,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0055114,PMID:3066354,IDA,,P,,,gene,taxon:83333,20110815,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0006103,PMID:4197899,IMP,,P,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0008270,PMID:11985624,IDA,,F,,,gene,taxon:83333,20091030,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0006090,PMID:4197899,IMP,,P,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0006103,PMID:6311808,IGI,EcoliWiki:sucA|EcoliWiki:sucB,P,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0006090,PMID:6311808,IDA,,P,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0050660,PMID:4863745,IDA,,F,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0015036,PMID:4863745,IDA,,F,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P0A9P0,lpd,,GO:0005737,PMID:4863745,IDA,,C,,,gene,taxon:83333,20081007,EcoliWiki,,
UniProtKB,P36683,acnB,,GO:0003994,PMID:8932712,IDA,,F,,,gene,taxon:83333,20100621,EcoliWiki,,
UniProtKB,P36683,acnB,,GO:0006097,PMID:10589714,NAS,,P,,,gene,taxon:83333,20110606,EcoliWiki,,
UniProtKB,P37443,ycaI,,GO:0030420,GO_REF:0000002,IEA,InterPro:IPR004797,P,metallo-beta-lactamase superfamily inner membrane protein YcaI,ycaI|b0913|ECK0904,protein,taxon:83333,20190112,InterPro,,PR:P37443
UniProtKB,P75869,sxy,,GO:0030420,GO_REF:0000037,IEA,SP_KW:KW-0178,P,transcriptional coactivator for CRP,sxy|yccR|b0959|ECK0950,protein,taxon:83333,20190112,UniProtKB,,PR:P75869
UniProtKB,A4VF87,BL07011,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Uncharacterized protein,BL07011,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A4VF87,BL07011,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Uncharacterized protein,BL07011,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A4VFE7,BL07067,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Uncharacterized protein,BL07067,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A4VFE7,BL07067,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Uncharacterized protein,BL07067,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A636,BL02379,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Uncharacterized protein,BL02379,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A636,BL02379,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Uncharacterized protein,BL02379,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A638,ykcC,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Glyco_trans_2-like domain-containing protein,ykcC|BL01936,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A638,ykcC,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Glyco_trans_2-like domain-containing protein,ykcC|BL01936,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A638,ykcC,,GO:0016740,GO_REF:0000038,IEA,UniProtKB-KW:KW-0808,F,Glyco_trans_2-like domain-containing protein,ykcC|BL01936,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A639,lanG,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,"Lantibiotic immunity protein, MFS type transporter",lanG|BL00935,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A639,lanG,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,"Lantibiotic immunity protein, MFS type transporter",lanG|BL00935,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A640,yxlD,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,YxlD,yxlD|BL05374,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A640,yxlD,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,YxlD,yxlD|BL05374,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A643,yfiK,,GO:0000160,GO_REF:0000002,IEA,InterPro:IPR001789,P,Two-component response regulator,yfiK|BL03899,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A643,yfiK,,GO:0003677,GO_REF:0000002,IEA,InterPro:IPR016032,F,Two-component response regulator,yfiK|BL03899,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A643,yfiK,,GO:0003677,GO_REF:0000038,IEA,UniProtKB-KW:KW-0238,F,Two-component response regulator,yfiK|BL03899,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A643,yfiK,,GO:0006355,GO_REF:0000002,IEA,InterPro:IPR000792|InterPro:IPR016032,P,Two-component response regulator,yfiK|BL03899,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A644,BL03963,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Uncharacterized protein,BL03963,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A644,BL03963,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Uncharacterized protein,BL03963,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A645,yqhB,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,"2-oxo acid dehydrogenase, lipoyl-binding site protein",yqhB|BL02455,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A645,yqhB,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,"2-oxo acid dehydrogenase, lipoyl-binding site protein",yqhB|BL02455,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A645,yqhB,,GO:0016021,GO_REF:0000104,IEA,UniRule:UR000732112,C,"2-oxo acid dehydrogenase, lipoyl-binding site protein",yqhB|BL02455,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A645,yqhB,,GO:0050660,GO_REF:0000002,IEA,InterPro:IPR036318,F,"2-oxo acid dehydrogenase, lipoyl-binding site protein",yqhB|BL02455,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A647,ywtG,,GO:0008643,GO_REF:0000038,IEA,UniProtKB-KW:KW-0762,P,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A647,ywtG,,GO:0016020,GO_REF:0000002,IEA,InterPro:IPR003663,C,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A647,ywtG,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A647,ywtG,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR005828|InterPro:IPR005829,C,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A647,ywtG,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A647,ywtG,,GO:0022857,GO_REF:0000002,IEA,InterPro:IPR003663|InterPro:IPR005828|InterPro:IPR005829,F,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A647,ywtG,,GO:0055085,GO_REF:0000002,IEA,InterPro:IPR003663|InterPro:IPR005828|InterPro:IPR005829,P,MFS domain-containing protein,ywtG|BL02474,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A648,tuaD,,GO:0000271,GO_REF:0000002,IEA,InterPro:IPR028357,P,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A648,tuaD,,GO:0003979,GO_REF:0000002,IEA,InterPro:IPR028357,F,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A648,tuaD,,GO:0003979,GO_REF:0000003,IEA,EC:1.1.1.22,F,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A648,tuaD,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A648,tuaD,,GO:0016616,GO_REF:0000002,IEA,InterPro:IPR001732|InterPro:IPR014026|InterPro:IPR014027|InterPro:IPR017476,F,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A648,tuaD,,GO:0051287,GO_REF:0000002,IEA,InterPro:IPR001732|InterPro:IPR014026|InterPro:IPR014027,F,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A648,tuaD,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR001732|InterPro:IPR008927|InterPro:IPR014026|InterPro:IPR014027|InterPro:IPR017476,P,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A648,tuaD,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,UDP-glucose 6-dehydrogenase,tuaD|BL03352,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A649,tuaF,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,TuaF,tuaF|BL03355,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A649,tuaF,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,TuaF,tuaF|BL03355,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A650,BL03503,,GO:0004252,GO_REF:0000002,IEA,InterPro:IPR001907,F,ATP-dependent Clp protease proteolytic subunit,BL03503,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A650,BL03503,,GO:0006508,GO_REF:0000002,IEA,InterPro:IPR001907,P,ATP-dependent Clp protease proteolytic subunit,BL03503,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A650,BL03503,,GO:0006508,GO_REF:0000038,IEA,UniProtKB-KW:KW-0645,P,ATP-dependent Clp protease proteolytic subunit,BL03503,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A650,BL03503,,GO:0008233,GO_REF:0000038,IEA,UniProtKB-KW:KW-0645,F,ATP-dependent Clp protease proteolytic subunit,BL03503,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A651,BL05340,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Uncharacterized protein,BL05340,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A651,BL05340,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Uncharacterized protein,BL05340,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A653,BL02126,,GO:0016740,GO_REF:0000038,IEA,UniProtKB-KW:KW-0808,F,Glycos_transf_3 domain-containing protein,BL02126,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A653,BL02126,,GO:0016757,GO_REF:0000002,IEA,InterPro:IPR000312,F,Glycos_transf_3 domain-containing protein,BL02126,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A654,yuiB,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Conserved membrane protein YuiB,yuiB|BL03145,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A654,yuiB,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Conserved membrane protein YuiB,yuiB|BL03145,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A657,malS,,GO:0004470,GO_REF:0000002,IEA,InterPro:IPR001891,F,Malate dehydrogenase (Decarboxylating),malS|BL00044,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A657,malS,,GO:0004471,GO_REF:0000002,IEA,InterPro:IPR001891|InterPro:IPR012301|InterPro:IPR015884|InterPro:IPR037062,F,Malate dehydrogenase (Decarboxylating),malS|BL00044,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A657,malS,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Malate dehydrogenase (Decarboxylating),malS|BL00044,protein,taxon:279010,20191214,UniProt,,
UniProtKB,A5A657,malS,,GO:0051287,GO_REF:0000002,IEA,InterPro:IPR012302,F,Malate dehydrogenase (Decarboxylating),malS|BL00044,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A657,malS,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR012301|InterPro:IPR015884|InterPro:IPR037062,P,Malate dehydrogenase (Decarboxylating),malS|BL00044,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A658,icd,,GO:0000287,GO_REF:0000002,IEA,InterPro:IPR019818,F,Isocitrate dehydrogenase [NADP],icd|BL00398,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A658,icd,,GO:0004450,GO_REF:0000002,IEA,InterPro:IPR004439,F,Isocitrate dehydrogenase [NADP],icd|BL00398,protein,taxon:279010,20191214,InterPro,,
UniProtKB,A5A658,icd,,GO:0004450,GO_REF:0000003,IEA,EC:1.1.1.42,F,Isocitrate dehydrogenase [NADP],icd|BL00398,protein,taxon:279010,20191214,UniProt,,
